userId,itemId,rating
8191,70676,2.0
7705,77364,1.0
4478,74378,1.0
7044,83859,5.0
544,80674,2.0
2465,84622,3.0
3153,75293,1.0
8371,84321,3.0
5315,85015,3.0
1155,85175,3.0
3554,76061,5.0
99,81851,3.0
5843,70166,5.0
5379,76685,2.0
7342,84864,5.0
8311,85224,5.0
7302,76619,5.0
4937,72479,5.0
6166,72534,4.0
5538,74995,1.0
6348,77619,5.0
4574,74775,4.0
1327,70826,3.0
1523,85751,2.0
3347,79725,5.0
7198,84660,2.0
6231,69788,3.0
3821,72646,5.0
7469,82128,5.0
5415,72856,1.0
1650,79275,4.0
1299,71003,2.0
2142,82648,3.0
1248,74179,5.0
6818,82504,5.0
4405,71096,3.0
25,81049,3.0
5175,81012,4.0
7701,73463,4.0
2150,75240,5.0
1952,78699,3.0
7190,74306,3.0
4889,78044,5.0
2219,76448,4.0
6873,85804,1.0
8079,80190,3.0
4318,80962,5.0
3337,84874,3.0
6971,84980,1.0
5643,83157,3.0
350,72577,2.0
1172,82896,5.0
5879,80186,4.0
6876,79018,3.0
5948,72149,5.0
863,70488,5.0
2534,83864,4.0
5694,82839,4.0
2311,73736,4.0
7095,84380,5.0
1451,72801,3.0
2361,78077,2.0
8269,83562,3.0
4703,85585,1.0
797,70635,4.0
7777,85660,2.0
5972,70174,2.0
2012,77864,5.0
4209,75557,1.0
2699,85206,2.0
5137,84837,3.0
4114,75467,2.0
7441,77805,5.0
1257,84153,1.0
4368,73107,3.0
7896,79079,2.0
5214,76650,3.0
6344,82970,3.0
1873,80134,3.0
2716,70450,1.0
7231,77305,5.0
1464,75631,1.0
7912,77954,2.0
659,79648,5.0
4748,76095,5.0
3209,77922,4.0
1350,77690,5.0
3190,81466,2.0
1780,78626,1.0
6927,73119,3.0
203,82328,3.0
2096,77076,4.0
8345,72547,3.0
5012,85652,1.0
7654,83178,1.0
4751,75905,3.0
1082,78652,3.0
4916,83776,2.0
750,76805,1.0
3635,80814,3.0
8178,72510,3.0
1445,77819,4.0
2151,75771,1.0
4425,84710,1.0
5849,83361,2.0
4301,83297,3.0
2554,77470,2.0
3259,82562,2.0
4886,79826,2.0
2558,83813,3.0
494,82653,5.0
7014,79889,5.0
4546,81847,5.0
